sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
femenino;comercio;almacen de ropa en;girardot;3;5.0;20/11/2017;7000000.0;microempresarial
femenino;comercio;papeleria;aranjuez;2;4.0;11/08/2017;7300000.0;microempresarial
masculino;comercio;variedades;la_milagrosa;2;9.0;6/07/2018;6000000.0;microempresarial
femenino;servicio;tienda;la_milagrosa;3;9.0;30/06/2017;5000000.0;microempresarial
femenino;comercio;almacen de ropa en;robledo;2;7.0;26/09/2017;7100000.0;microempresarial
femenino;industria;fabrica de;san_pablo;2;1.0;1/11/2018;7800000.0;microempresarial
masculino;industria;fabrica de;cordoba;3;7.0;29/11/2018;7800000.0;microempresarial
femenino;comercio;comidas rapidas;granizal;2;1.0;5/09/2018;4000000.0;microempresarial
femenino;comercio;variedades;la_pradera;3;13.0;4/07/2018;4000000.0;microempresarial
femenino;comercio;comidas rapidas;sevilla;3;4.0;11/07/2018;3000000.0;microempresarial
femenino;comercio;comidas rapidas;buenos_aires;1;9.0;30/12/2016;5000000.0;microempresarial
masculino;comercio;fabrica de arepas;toscana;2;5.0;14/12/2017;7000000.0;microempresarial
femenino;servicio;cafe e internet;belen;3;16.0;1/12/2017;7000000.0;microempresarial
masculino;comercio;fabrica de;granizal;2;1.0;20/06/2017;7000000.0;microempresarial
femenino;comercio;almacen de ropa en;san_javier_no.1;3;13.0;23/03/2017;7000000.0;microempresarial
femenino;industria;fabrica de;santa_cruz;2;2.0;15/04/2016;600000.0;microempresarial
femenino;servicio;productos de belleza;cabecera_san_cristobal;3;60.0;2/05/2019;8000000.0;microempresarial
femenino;servicio;peluqueria;belencito;1;13.0;2/08/2018;6000000.0;microempresarial
masculino;industria;fabrica de;belen;3;16.0;18/05/2017;7377000.0;microempresarial
femenino;comercio;comidas rapidas;san_javier_no.1;2;13.0;13/11/2018;1300000.0;microempresarial
femenino;comercio;variedades;versalles_no._1;2;3.0;29/05/2018;5000000.0;microempresarial
femenino;servicio;peluqueria;picachito;1;6.0;14/09/2018;7000000.0;microempresarial
femenino;comercio;tienda;manrique_central_no._1;1;4.0;7/06/2018;6500000.0;microempresarial
masculino;industria;fabrica de;manrique_oriental;1;3.0;12/07/2017;6000000.0;microempresarial
masculino;servicio;venta de repuestos;aranjuez;2;4.0;8/11/2016;6890000.0;microempresarial
masculino;industria;variedades;castilla;3;5.0;21/06/2018;7800000.0;microempresarial
femenino;comercio;productos de belleza;guayabal;3;15.0;13/12/2016;6890000.0;microempresarial
femenino;comercio;comidas rapidas;aranjuez;2;4.0;13/03/2017;7200000.0;microempresarial
masculino;industria;fabrica de;enciso;1;8.0;4/09/2018;4000000.0;microempresarial
femenino;servicio;peluqueria;manrique_central_no._2;3;3.0;16/09/2016;6000000.0;microempresarial
femenino;comercio;tienda;villatina;1;8.0;13/02/2018;3000000.0;microempresarial
masculino;comercio;deposito de;san_javier_no.1;3;13.0;4/05/2017;7370000.0;microempresarial
femenino;comercio;almacen de ropa en;barrio_caicedo;2;9.0;24/07/2018;3000000.0;microempresarial
femenino;servicio;peluqueria;buenos_aires;3;9.0;3/05/2018;6000000.0;microempresarial
femenino;comercio;tienda;santo_domingo_savio_;2;1.0;25/10/2016;6800000.0;microempresarial
femenino;comercio;fabrica de;barrio_caicedo;2;9.0;13/02/2017;7000000.0;microempresarial
femenino;comercio;miscelanea;buenos_aires;3;9.0;23/01/2017;6000000.0;microempresarial
femenino;industria;mantenimiento en;villa_hermosa;3;8.0;7/03/2017;7300000.0;microempresarial
masculino;comercio;variedades;san_javier_no.1;1;13.0;13/07/2018;7800000.0;microempresarial
femenino;comercio;almacen de ropa en;granizal;2;1.0;10/06/2016;3000000.0;microempresarial
femenino;servicio;restaurante;castilla;3;5.0;7/11/2018;4500000.0;microempresarial
masculino;comercio;variedades;pedregal;3;6.0;11/10/2018;7000000.0;microempresarial
femenino;industria;fabrica de;enciso;2;8.0;17/11/2016;6000000.0;microempresarial
femenino;comercio;peluqueria;villa_hermosa;3;8.0;25/04/2018;3000000.0;microempresarial
masculino;servicio;variedades;robledo;2;7.0;27/02/2018;4000000.0;microempresarial
femenino;comercio;comidas rapidas;robledo;1;7.0;14/02/2018;2000000.0;microempresarial
masculino;servicio;barberia;el_socorro;2;13.0;30/05/2017;7370000.0;microempresarial
masculino;comercio;comidas rapidas;villatina;1;8.0;5/05/2017;7000000.0;microempresarial
femenino;servicio;comidas rapidas;villa_hermosa;3;8.0;6/02/2018;3500000.0;microempresarial
masculino;industria;fabrica de;robledo;2;7.0;17/02/2016;5000000.0;microempresarial
masculino;comercio;granero;campo_valdes_no._1;2;4.0;3/05/2017;6000000.0;microempresarial
masculino;industria;taller de mecanica;buenos_aires;2;9.0;3/10/2018;6000000.0;microempresarial
femenino;comercio;comidas rapidas;san_german;1;7.0;5/10/2016;5000000.0;microempresarial
masculino;servicio;comidas rapidas;la_floresta;3;12.0;20/10/2017;73770000.0;microempresarial
femenino;comercio;tienda;la_milagrosa;3;9.0;2/06/2017;5000000.0;microempresarial
femenino;comercio;fabrica de;popular;1;1.0;22/10/2018;7800000.0;microempresarial
femenino;industria;fabrica de alimentos;antonio_nari¿o;2;13.0;18/01/2016;5000000.0;microempresarial
masculino;comercio;productos de belleza;robledo;2;7.0;18/05/2018;7800000.0;microempresarial
femenino;servicio;fabrica de alimentos;santander;2;6.0;8/02/2018;6000000.0;microempresarial
femenino;comercio;restaurante;barrio_caicedo;3;9.0;11/10/2017;5000000.0;microempresarial
masculino;servicio;barberia;la_mansion;3;8.0;11/05/2018;5000000.0;microempresarial
femenino;servicio;mantenimiento en;el_salvador;3;9.0;13/01/2017;6900000.0;microempresarial
masculino;comercio;miscelanea;florencia;3;5.0;30/08/2016;4000000.0;microempresarial
masculino;comercio;comidas rapidas;20_de_julio;2;13.0;23/08/2018;5000000.0;microempresarial
femenino;comercio;variedades;cabecera_san_cristobal;1;60.0;11/05/2018;800000.0;microempresarial
femenino;servicio;comidas rapidas;robledo;2;7.0;11/10/2016;4000000.0;microempresarial
femenino;industria;fabrica de;aguas_frias;1;70.0;5/07/2017;7300000.0;microempresarial
masculino;comercio;tienda;la_milagrosa;3;9.0;3/03/2016;1500000.0;microempresarial
femenino;industria;fabrica de;aranjuez;3;4.0;22/02/2017;7000000.0;microempresarial
femenino;agropecuaria;criadero de animales;altavista;2;16.0;5/09/2017;5000000.0;agropecuaria
femenino;comercio;restaurante;santa_lucia;3;12.0;21/03/2017;7370000.0;microempresarial
femenino;industria;fabrica de;buenos_aires;3;9.0;25/04/2016;6890000.0;microempresarial
femenino;comercio;legumbreria;villa_del_socorro;2;2.0;24/08/2018;7000000.0;microempresarial
masculino;servicio;cafe e internet;aranjuez;1;4.0;27/09/2016;6890000.0;microempresarial
femenino;industria;fabrica de;popular;2;1.0;17/02/2016;6444500.0;microempresarial
femenino;industria;tienda;san_jose_de_la_cima_no._;2;3.0;11/05/2018;1500000.0;microempresarial
femenino;servicio;comidas rapidas;belalcazar;3;5.0;26/09/2016;5000000.0;microempresarial
femenino;industria;cafeteria;santo_domingo_savio_;1;1.0;22/06/2018;1000000.0;microempresarial
femenino;servicio;peluqueria;aranjuez;2;4.0;25/05/2017;6000000.0;microempresarial
masculino;servicio;restaurante;belencito;2;13.0;7/05/2018;2000000.0;microempresarial
masculino;industria;fabrica de;santa_rosa_de_lima;3;13.0;24/10/2017;7000000.0;microempresarial
femenino;comercio;tienda;santo_domingo_savio_;1;1.0;7/11/2018;6000000.0;microempresarial
femenino;industria;fabrica de;manrique_oriental;1;3.0;17/04/2018;2300000.0;microempresarial
femenino;industria;fabrica de arepas;robledo;2;7.0;21/05/2016;6890000.0;microempresarial
masculino;comercio;tienda de helados;belen;2;16.0;27/04/2018;7000000.0;microempresarial
femenino;industria;fabrica de;villatina;2;8.0;20/06/2017;3000000.0;microempresarial
femenino;servicio;peluqueria;enciso;2;8.0;5/03/2019;8000000.0;microempresarial
femenino;comercio;comidas rapidas;cabecera_san_cristobal;3;60.0;27/05/2019;7200000.0;microempresarial
masculino;comercio;variedades;manrique_oriental;2;3.0;28/01/2019;8200000.0;microempresarial
femenino;comercio;restaurante;boston;3;10.0;20/09/2018;6000000.0;microempresarial
femenino;comercio;productos de belleza;manrique_central_no._1;2;4.0;8/05/2017;7377000.0;microempresarial
femenino;industria;fabrica de;santo_domingo_savio_;1;1.0;10/01/2017;7000000.0;microempresarial
femenino;comercio;almacen de ropa en;robledo;3;7.0;21/03/2019;7500000.0;microempresarial
femenino;servicio;variedades;belen;3;16.0;19/12/2016;236674.0;microempresarial
masculino;industria;carpinteria;manrique_oriental;1;3.0;10/04/2018;3000000.0;microempresarial
femenino;comercio;variedades;villa_hermosa;2;8.0;17/07/2018;7800000.0;microempresarial
masculino;comercio;miscelanea;san_javier_no.1;3;13.0;21/02/2017;7300000.0;microempresarial
femenino;industria;fabrica de;aranjuez;3;4.0;31/05/2018;7800000.0;microempresarial
masculino;comercio;variedades;manrique_central_no._1;3;4.0;1/12/2017;7300000.0;microempresarial
femenino;comercio;variedades;boston;3;10.0;14/03/2018;3000000.0;microempresarial
femenino;comercio;cafe e internet;belen;3;16.0;25/06/2019;7500000.0;microempresarial
femenino;servicio;comidas rapidas;popular;1;1.0;21/04/2016;2000000.0;microempresarial
femenino;comercio;tienda;aranjuez;2;4.0;1/02/2019;4500000.0;microempresarial
femenino;industria;fabrica de;popular;1;1.0;13/06/2019;4800000.0;microempresarial
masculino;comercio;comidas rapidas;aranjuez;3;4.0;15/11/2017;7000000.0;microempresarial
femenino;industria;fabrica de;manrique_central_no._1;2;4.0;4/07/2018;7000000.0;microempresarial
femenino;industria;fabrica de productos;lopez_de_mesa;3;7.0;13/05/2016;28267000.0;empresarial ed.
masculino;industria;fabrica de;san_javier_no.1;1;13.0;28/07/2016;6890000.0;microempresarial
masculino;comercio;tienda;robledo;3;7.0;1/09/2017;7377000.0;microempresarial
femenino;comercio;almacen de ropa en;manrique_oriental;2;3.0;7/03/2017;7377000.0;microempresarial
femenino;comercio;papeleria;castilla;3;5.0;22/03/2019;8200000.0;microempresarial
masculino;servicio;variedades;pablo_vi;2;2.0;15/03/2019;8200000.0;microempresarial
masculino;servicio;lavadero de;manrique_oriental;2;3.0;9/07/2018;7800000.0;microempresarial
masculino;comercio;variedades;popular;2;1.0;14/11/2018;7800000.0;microempresarial
femenino;servicio;peluqueria;popular;2;1.0;6/11/2018;2000000.0;microempresarial
masculino;comercio;variedades;doce_de_octubre_no.2;2;6.0;13/01/2017;7000000.0;microempresarial
femenino;comercio;comidas rapidas;guayabal;3;15.0;12/12/2017;7300000.0;microempresarial
femenino;comercio;comidas rapidas;robledo;2;7.0;5/09/2018;6000000.0;microempresarial
femenino;comercio;almacen de ropa en;belen;3;16.0;6/10/2017;4000000.0;microempresarial
femenino;industria;fabrica de;aranjuez;2;4.0;12/01/2018;4500000.0;microempresarial
femenino;servicio;variedades;manrique_central_no._1;2;4.0;25/07/2017;7370000.0;microempresarial
femenino;comercio;barberia;manrique_central_no._1;1;4.0;2/05/2018;4000000.0;microempresarial
femenino;industria;fabrica de;andalucia;2;2.0;17/05/2017;6000000.0;microempresarial
femenino;comercio;tienda;manrique_oriental;1;3.0;21/05/2018;7800000.0;microempresarial
masculino;servicio;comidas rapidas;universidad_de_;2;9.0;29/04/2019;8000000.0;microempresarial
masculino;servicio;peluqueria;la_milagrosa;2;9.0;15/05/2018;5000000.0;microempresarial
masculino;industria;fabrica de;belen;3;16.0;15/03/2018;4000000.0;microempresarial
femenino;comercio;comidas rapidas;buenos_aires;2;9.0;17/01/2017;4000000.0;microempresarial
femenino;servicio;carniceria;santo_domingo_savio_;1;1.0;24/11/2016;6890000.0;microempresarial
masculino;comercio;ferreteria;santa_cruz;2;2.0;21/06/2017;7000000.0;microempresarial
femenino;industria;fabrica de;doce_de_octubre_no.1;2;6.0;23/05/2017;7377000.0;microempresarial
femenino;comercio;variedades;santo_domingo_savio_;1;1.0;15/11/2017;7300000.0;microempresarial
femenino;industria;fabrica de alimentos;robledo;2;7.0;23/02/2016;5500000.0;microempresarial
femenino;comercio;tienda;belencito;2;13.0;22/01/2018;3000000.0;microempresarial
femenino;comercio;variedades;cabecera_san_antonio_;2;80.0;13/02/2018;6000000.0;microempresarial
femenino;servicio;fabrica de;cabecera_san_cristobal;2;60.0;27/06/2016;6890000.0;microempresarial
femenino;industria;fabrica de;san_diego;2;10.0;26/03/2019;4000000.0;microempresarial
femenino;comercio;variedades;castilla;2;5.0;29/10/2018;7000000.0;microempresarial
femenino;comercio;almacen de ropa en;robledo;2;7.0;14/10/2016;6890000.0;microempresarial
masculino;comercio;fabrica de alimentos;las_palmas;3;10.0;18/10/2018;2000000.0;microempresarial
femenino;agropecuaria;criadero de animales;san_javier_no.2;2;13.0;17/02/2016;5000000.0;agropecuaria
femenino;agropecuaria;sembrados;san_josé_de_la_montaña;2;60.0;2/06/2017;4000000.0;microempresarial
femenino;comercio;charcuteria;enciso;2;8.0;10/07/2018;5500000.0;microempresarial
masculino;industria;fabrica de;aranjuez;2;4.0;8/06/2016;4000000.0;microempresarial
masculino;industria;ebanistaria;picacho;1;6.0;30/04/2019;5200000.0;microempresarial
masculino;comercio;variedades;carpinelo;1;1.0;4/12/2018;1700000.0;microempresarial
femenino;comercio;variedades;castilla;3;5.0;25/07/2018;7800000.0;microempresarial
femenino;comercio;variedades;villatina;1;8.0;25/01/2017;30000000.0;empresarial ed.
masculino;servicio;taller de electronica;robledo;2;7.0;6/02/2018;5000000.0;microempresarial
femenino;industria;fabrica de;el_pinal;2;8.0;26/05/2016;6800000.0;microempresarial
femenino;industria;fabrica de;cabecera_san_cristobal;2;60.0;8/03/2018;2000000.0;microempresarial
femenino;comercio;lavanderia;campo_valdes_no._1;2;4.0;18/07/2017;7300000.0;microempresarial
femenino;comercio;almacen de ropa en;el_salvador;2;9.0;9/09/2016;5000000.0;microempresarial
femenino;industria;fabrica de;cabecera_san_cristobal;2;7.0;14/05/2019;8280000.0;microempresarial
masculino;comercio;variedades;robledo;3;7.0;23/08/2017;7370000.0;microempresarial
masculino;industria;fabrica de;llanaditas;1;8.0;8/06/2018;7800000.0;microempresarial
masculino;comercio;tienda naturista;robledo;2;7.0;11/08/2017;7300000.0;microempresarial
femenino;servicio;tienda;florida_nueva;3;11.0;25/04/2017;700000.0;microempresarial
masculino;agropecuaria;bares;boston;3;10.0;24/04/2017;3000000.0;microempresarial
femenino;comercio;fabrica de;florencia;3;5.0;13/06/2017;7300000.0;microempresarial
masculino;comercio;comidas rapidas;robledo;1;7.0;21/03/2017;7377000.0;microempresarial
femenino;servicio;fabrica de;popular;2;1.0;9/06/2017;6000000.0;microempresarial
femenino;industria;taller de mecanica;pedregal;3;6.0;11/10/2016;5000000.0;microempresarial
masculino;comercio;miscelanea;el_salvador;2;9.0;3/11/2017;5000000.0;microempresarial
masculino;comercio;variedades;san_javier_no.1;2;13.0;13/11/2018;6000000.0;microempresarial
masculino;industria;fabrica de traperos;manrique_central_no._2;2;3.0;28/04/2016;6890000.0;microempresarial
masculino;servicio;mantenimiento en;santa_cruz;2;2.0;28/03/2017;4500000.0;microempresarial
masculino;comercio;taller de electronica;robledo;3;7.0;2/12/2016;5000000.0;microempresarial
femenino;industria;marroquineria;pedregal;3;6.0;18/07/2016;6000000.0;microempresarial
femenino;comercio;tienda de helados;manrique_oriental;2;3.0;14/11/2018;3000000.0;microempresarial
femenino;industria;mantenimiento en;castilla;3;5.0;14/03/2018;4000000.0;microempresarial
femenino;comercio;papeleria;la_floresta;3;12.0;22/06/2016;1000000.0;microempresarial
masculino;servicio;comidas rapidas;buenos_aires;3;9.0;23/08/2016;6890000.0;microempresarial
femenino;industria;fabrica de;playon_de_los_;1;2.0;30/06/2017;3500000.0;microempresarial
femenino;servicio;comidas rapidas;manrique_central_no._1;2;4.0;9/03/2018;781000.0;microempresarial
masculino;servicio;fabrica de arepas;cabecera_san_cristobal;2;60.0;8/06/2017;3000000.0;microempresarial
femenino;servicio;restaurante;santo_domingo_savio_;2;1.0;29/02/2016;6890000.0;microempresarial
femenino;industria;fabrica de;manrique_central_no._2;1;3.0;13/01/2017;5000000.0;microempresarial
masculino;industria;fabrica de alimentos;lopez_de_mesa;3;7.0;4/04/2018;3500000.0;microempresarial
femenino;industria;fabrica de;barrio_caicedo;2;9.0;5/10/2017;7300000.0;microempresarial
masculino;comercio;taller de electronica;buenos_aires;3;9.0;9/05/2017;7377000.0;microempresarial
femenino;comercio;almacen de ropa en;aranjuez;3;4.0;14/11/2018;7500000.0;microempresarial
femenino;comercio;drogueria;santo_domingo_savio_;1;1.0;6/03/2019;8000000.0;microempresarial
femenino;comercio;comidas rapidas;robledo;2;7.0;6/12/2018;1200000.0;microempresarial
femenino;servicio;peluqueria;robledo;3;7.0;23/04/2018;6500000.0;microempresarial
femenino;comercio;tienda;manrique_central_no._2;3;3.0;4/01/2017;6000000.0;microempresarial
femenino;comercio;comidas rapidas;belen;2;16.0;10/10/2016;5000000.0;microempresarial
femenino;agropecuaria;sembrados;santa_elena_central;1;90.0;27/12/2017;2000000.0;microempresarial
femenino;servicio;comidas rapidas;alfonso_lopez;3;5.0;11/12/2017;5000000.0;microempresarial
femenino;comercio;tienda;granizal;2;1.0;27/07/2017;5000000.0;microempresarial
femenino;industria;fabrica de;aranjuez;2;4.0;19/01/2017;7000000.0;microempresarial
femenino;servicio;fabrica de;juan_xxiii_la_quiebra;1;13.0;26/10/2018;5000000.0;microempresarial
femenino;industria;fabrica de;san_javier_no.1;3;13.0;29/04/2016;6894000.0;microempresarial
femenino;comercio;almacen de ropa en;playon_de_los_;2;2.0;5/09/2018;7800000.0;microempresarial
masculino;comercio;comidas rapidas;robledo;1;7.0;11/07/2017;5000000.0;microempresarial
femenino;comercio;comidas rapidas;barrio_caicedo;2;9.0;19/05/2017;7000000.0;microempresarial
masculino;industria;fabrica de;san_javier_no.1;1;13.0;1/02/2016;6800000.0;microempresarial
femenino;industria;fabrica de;robledo;3;7.0;22/05/2018;4000000.0;microempresarial
femenino;industria;fabrica de;la_loma;2;60.0;13/12/2018;7800000.0;microempresarial
femenino;industria;fabrica de;robledo;2;7.0;15/03/2017;2000000.0;microempresarial
femenino;industria;fabrica de;robledo;2;7.0;29/07/2016;3000000.0;microempresarial
femenino;industria;fabrica de;villa_niza;2;2.0;21/02/2018;7800000.0;microempresarial
femenino;servicio;peluqueria;popular;2;1.0;16/07/2018;1200000.0;microempresarial
masculino;comercio;tienda;manrique_central_no._1;3;4.0;25/10/2017;6000000.0;microempresarial
femenino;servicio;comidas rapidas;manrique_central_no._2;2;3.0;19/12/2016;6890000.0;microempresarial
